student_code,age,level,class_name,semester,subject,eval_type,mark
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Deuxième  contrôle,13.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Deuxième  contrôle,18.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Deuxième  contrôle,16.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,18.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,18.0
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,18.0
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.0
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,17.0
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.5
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.5
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.5
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.5
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,14.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,17.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Premier semestre,PHILOSOPHIE,Premier  contrôle,15.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,14.5
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,19.0
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,15.5
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,14.5
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,14.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,11.5
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,15.5
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,13.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,8.0
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,8.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,14.5
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,16.5
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,8.0
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,12.0
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,9.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,13.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,13.5
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,13.5
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,19.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Premier  contrôle,13.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,19.5
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.5
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.0
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,17.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,13.0
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,17.5
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,14.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,12.0
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,12.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,14.0
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,17.5
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,11.0
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,14.0
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,13.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,15.0
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,14.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,17.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,17.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,20.0
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,17.0
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,17.0
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,14.0
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,18.0
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,14.0
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,13.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,15.0
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,17.0
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,12.0
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,15.0
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,14.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,15.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,19.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Troisième contrôle,16.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,17.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,16.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,16.0
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,15.0
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,17.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
faa9c9cbe67169f72ccbf973c7f55c02d47b39942f9b09b3be0271c6e89d0df5,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
a6f579b98d4ceee9e30dd5d8337049b1bbd77b09701218ab4a5dc8b035e3c557,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
04f6397deebc5c123372ae109f24e362c380cced6c57da324ef96ecc7fd9c0fc,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
96d4e90b88c7e5029fcffa617e71ab0f8dedcf24bf6fb69836d9311cd659012f,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,16.0
3ff549cb12dc5a367579298e371e0bca9dbcec44d30638e799bc7456f9b94bfc,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
1a90c0375117bbb8141bbf3f956e20f405f1cb35cb32544fd7debde769509532,15.5,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
5e06ed0b9e6f56dc35776bdd91db06ea214fa4134bf556468bc9e883db063981,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
9a0e482cef793a1aba8299b49ea689025afb2a6c79f6539ad7f7ed2d55985a56,15.333333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,16.0
671a931767435ffa09a4b14bccfb4608eae59512f2151df8a3e42a4923905510,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
972d00d997a2d7d1c8143b9015be84bca99db24921edc867bcbfc3f6f438402b,15.25,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,15.0
e2da7aa2630b621392891d7f32a494bca9c59c99d9f39651e14bb3590218e4cb,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
e8adba3d1564546c7dc4a96b7a9140c8cd8e778e4055ca31bf00eff802b699ba,16.916666666666668,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
912303c8677238a0670837a216ce0022070e807bec3203b750d7bedefea94b30,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,12.0
6fc42591e4b35e813cda1bc640862d0adf7067f758053ec95b77cd1131fdc0bb,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
3b693dd7aa5cfd99b4d2107d7cdc433d02988e42980a6d93c30e8dff233b7258,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
d531ea0a3ca00a175a67a3498468df484bc0bdb63fbf06a8f0db92c04c9d4e34,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
af560787e1f4fd3b6cfee8bbfbbf2f3713366cfe1cd8a5e4cfd968f97deda014,15.583333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.0
a0ec095dda2bd1a61c5d7c710422818a0ff2ef64103c8723462c6aa10e3505d9,14.75,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,19.5
f05d8f0428e6592aad737e0603839e624b7fa9081c4ee1825a62f7c098cd41e1,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.5
22785adcb0bca7e8ea8e91393e18e9c490d907d1cc1bb74f2b0d6f0619437cc1,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-2,Deuxième semestre,PHYSIQUE CHIMIE,Deuxième  contrôle,16.0
