student_code,age,bac_level,subject,eval_type,mark
8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,12.25
7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,16.0
7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,SC. DE LA VIE ET DE LA TERRE,National,12.25
7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,12.5
7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,14.0
a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,7.5
a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,6.5
a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,SC. DE LA VIE ET DE LA TERRE,National,6.0
a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,4.5
a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,10.0
0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,19.0
0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,12.0
0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,SC. DE LA VIE ET DE LA TERRE,National,15.0
0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,10.5
0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,14.5
47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0,2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,16.5
47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0,2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,12.25
47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0,2ème Année Bac Sciences Mathématiques A - Option Français,SC. DE LA VIE ET DE LA TERRE,National,10.5
47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,4.75
47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0,2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,14.0
2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,19.5
2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,15.75
2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.0
2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,14.25
2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668,2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,14.5
afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,13.0
afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,3.0
afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,10.5
afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,10.0
afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,9.0
5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,12.5
5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,6.5
5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.5
5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,13.0
3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,16.0
3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,11.0
3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,14.75
3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,4.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,19.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,15.75
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,19.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,16.5
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,12.5
f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,19.5
f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,13.5
f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,18.75
f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,16.25
f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,14.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,15.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,6.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,12.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,14.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,16.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,14.75
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,9.5
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.5
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,18.0
52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,15.0
52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,4.75
52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,6.5
52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,6.25
52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,10.0
d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,12.5
d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,3.5
d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,11.0
d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,11.5
d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,13.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,18.5
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,10.5
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,14.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,12.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.5
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,19.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,12.5
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.5
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,14.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,18.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,13.25
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.5
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,14.75
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,13.5
6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,14.5
6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,6.25
6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.5
6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,11.75
6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.5
0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,10.75
0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,15.5
0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,17.75
0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.5
f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,18.0
f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,9.0
f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,15.5
f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.5
f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,16.5
f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,15.0
f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,5.0
f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,12.0
f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,11.25
f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,13.0
120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,13.0
120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,4.25
120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,10.75
120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,9.75
120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,14.5
ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,6.75
ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,2.5
ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,11.25
ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,10.0
ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,16.0
f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.0
f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,9.75
f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,14.25
f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,14.5
f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,18.5
a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,15.75
a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,16.5
a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,19.5
a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,9.5
814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,3.5
814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,7.5
814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,9.5
814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,10.5
