,code,age,level,subject,evaluation,mark
294,58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668, 2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,****
295,be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75, 2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,"14,00"
296,be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75, 2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,****
297,be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75, 2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,"04,25"
298,be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75, 2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,****
299,be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75, 2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,****
300,163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25, 2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,"12,00"
301,163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25, 2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,****
302,163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25, 2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,"01,00"
303,163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25, 2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,****
304,163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25, 2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,****
305,8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668, 2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,"11,50"
306,8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668, 2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,****
307,8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668, 2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,"02,75"
308,8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668, 2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,****
309,8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668, 2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,****
310,7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,"12,25"
311,7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,"16,00"
312,7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"12,25"
313,7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,"12,50"
314,7a30d07c537b44dd18027f2e88425ccb5f1930d1e458b9df6425182c0aaee2a3,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,"14,00"
315,a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,"07,50"
316,a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,"06,50"
317,a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"06,00"
318,a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,"04,50"
319,a43b19afc003b893bba8339fbdbe85a87bcb6d84f6f0bff5952295e6bf77132f,18.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,"10,00"
320,0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,"19,00"
321,0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,"12,00"
322,0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"15,00"
323,0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,"10,50"
324,0b254634ea6c158cccbb162253677b4911b116b5e91e9ba29b43f95f86837cf6,17.416666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,"14,50"
325,47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0, 2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,"16,50"
326,47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0, 2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,"12,25"
327,47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0, 2ème Année Bac Sciences Mathématiques A - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"10,50"
328,47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,"04,75"
329,47827efda0a0369b0e16ddf8c5b7d2d036c2c4e3cf6b3b4b818652c3b729ce4f,17.0, 2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,"14,00"
330,2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,LANGUE ANGLAISE,National,"19,50"
331,2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,MATHEMATIQUES,National,"15,75"
332,2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"17,00"
333,2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,PHYSIQUE CHIMIE,National,"14,25"
334,2213a1e2dae007bd3f2480789ef8ecda266f2feac8cec290b6b95d5e1299b7ff,16.916666666666668, 2ème Année Bac Sciences Mathématiques A - Option Français,PHILOSOPHIE,National,"14,50"
335,afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"13,00"
336,afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"03,00"
337,afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"10,50"
338,afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"10,00"
339,afca275401f0c9d60bb9932ac72e7396f6ae1db97e78feaa5d7848c0ffdd093c,17.5, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"09,00"
340,5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"12,50"
341,5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"06,50"
342,5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"13,50"
343,5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"15,25"
344,5b9194777e71e52f391e07a0b97c9d5c3450f742db87e3b6cee53113de81b32b,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"13,00"
345,3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"16,00"
346,3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"11,00"
347,3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"14,75"
348,3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"15,25"
349,3922fd62958fb6b556627576b423ee1d971b86dc6c1a3cce1a47bd2a619d751b,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"04,00"
350,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"19,00"
351,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"15,75"
352,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"19,00"
353,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"16,50"
354,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,17.25, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"12,50"
355,f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"19,50"
356,f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"13,50"
357,f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"18,75"
358,f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"16,25"
359,f73f30fcc3055627143fee608d3467bc4e33be92c251c3758a89897e09011a3a,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"14,50"
360,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"15,00"
361,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"06,50"
362,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"12,50"
363,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"14,50"
364,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,17.416666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"16,00"
365,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"14,75"
366,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"09,50"
367,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"13,00"
368,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"15,50"
369,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,17.083333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"18,00"
370,52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"15,00"
371,52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"04,75"
372,52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"06,50"
373,52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"06,25"
374,52b082f052669ae78dff4b0997c565ea95c0b11cee5f8e4cfd223c6d60695637,17.583333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"10,00"
375,d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"12,50"
376,d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"03,50"
377,d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"11,00"
378,d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"11,50"
379,d4d6d8cfb035f5283e54ba00253b79e3d47d176ff441d61bbf75e31e83b15d2c,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"13,00"
380,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"18,50"
381,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"10,50"
382,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"14,00"
383,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"12,00"
384,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,16.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"15,50"
385,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"19,00"
386,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"12,50"
387,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"17,50"
388,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"15,00"
389,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,16.833333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"14,00"
390,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"18,00"
391,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"13,25"
392,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"17,50"
393,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"14,75"
394,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,18.0, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"13,50"
395,6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"14,50"
396,6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"06,25"
397,6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"13,50"
398,6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"11,75"
399,6a1bf533205b2e90c548e3472367f61ca8937d25ae7e676cc117201cfaa56077,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"11,00"
400,0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"17,50"
401,0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"10,75"
402,0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"15,50"
403,0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"17,75"
404,0d67c19090546ed1173b7fcd162ba41002f3a3a1c46db6ef5dd32237b754a0f0,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"15,50"
405,f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"18,00"
406,f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"09,00"
407,f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"15,50"
408,f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"15,50"
409,f52208c665747924e2817abaa52b0622d2098d13f217ea5d8852c9ae4b5216d1,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"16,50"
410,f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"15,00"
411,f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"05,00"
412,f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"12,00"
413,f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"11,25"
414,f822f31ba77fc950337bb6360fa7a7e7fc6f7dd0d558a06bf953fa83b936ee12,17.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"13,00"
415,120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"13,00"
416,120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"04,25"
417,120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"10,75"
418,120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"09,75"
419,120f3339b7900418440d08a95fec742ec2ff59594162f8a2e7705e3875c63ea9,17.333333333333332, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"14,50"
420,ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"06,75"
421,ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"02,50"
422,ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"11,25"
423,ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"10,00"
424,ae70b25f531e20e0f2fbce054997e32957492d9581c8495fe1f7a8f578137d1d,17.166666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"16,00"
425,f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"17,00"
426,f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"09,75"
427,f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"14,25"
428,f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"14,50"
429,f67ad2393ef34748611d919f31c5945ab6b6d1b6aef1ab97bf60805e4e3d9578,16.666666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"15,00"
430,a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"18,50"
431,a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"15,75"
432,a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"16,50"
433,a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,"19,50"
434,a2575a9a6515f730a967ad95bfea56452ffdd984233fe0311a3eec54fa05740f,17.916666666666668, 2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,"15,00"
435,814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25, 2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,"09,50"
436,814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25, 2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,"03,50"
437,814d6bddcb39a963cdd15ae120d65fda111212a5df02911237f667388a01d368,17.25, 2ème Année Bac Sciences Physiques - Option Français,"SC. DE LA VIE ET DE LA
TERRE",National,"07,50"
