,code,age,level,class,semester,subject,evaluation,mark
18796,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.5
18797,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,14.0
18798,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.5
18799,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.5
18800,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.25
18801,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,19.0
18802,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.5
18803,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18804,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18805,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18806,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,16.75
18807,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,15.5
18808,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.75
18809,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,16.5
18810,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18811,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18812,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18813,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18814,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18815,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.5
18816,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,15.5
18817,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18818,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18819,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.25
18820,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.25
18821,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18822,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,17.0
18823,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,17.5
18824,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18825,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,17.0
18826,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,16.5
18827,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18828,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,18.75
18829,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,18.0
18830,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,18.25
18831,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,17.0
18832,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.0
18833,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18834,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,18.5
18835,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,16.5
18836,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,17.5
18837,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18838,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.5
18839,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Troisième contrôle ,19.0
18840,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18841,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18842,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18843,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18844,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18845,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18846,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18847,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18848,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18849,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18850,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18851,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18852,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18853,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18854,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
18855,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18856,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18857,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18858,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18859,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18860,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18861,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18862,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18863,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18864,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18865,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18866,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18867,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18868,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18869,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,19.0
18870,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18871,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18872,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18873,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,18.0
18874,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18875,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18876,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18877,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Activités intégrées,20.0
18878,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.5
18879,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18880,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18881,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18882,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,16.75
18883,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,15.5
18884,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.75
18885,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,16.5
18886,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18887,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18888,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.0
18889,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18890,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18891,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.5
18892,d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,15.5
18893,7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,17.5
18894,256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,18.75
18895,cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.25
18896,dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Deuxième  contrôle  ,19.25
18897,326b29650c9c33820917598b30d24a246c06e8780369b4a123276f564f2eaaa5,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,19.75
18898,e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,18.5
18899,48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.5
18900,953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,18.25
18901,fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.75
18902,2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.5
18903,eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,18.5
18904,2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.0
18905,aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.0
18906,404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.5
18907,2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.25
18908,8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.333333333333332,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,18.25
18909,957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,17.75
18910,53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,2BACSPF-1,Deuxième  semestre,PHYSIQUE CHIMIE,Premier  contrôle  ,16.5
